text,sentiment
"after healing a woman of a stroke , william picks up another pastor who desires to learn the deeper things of god . 
",neut
"the fictional characters become part of the creators world as they appear on the subway with them , imagination becomes reality . 
",neut
"20 , 000 years before , our planet is entering an ice age . 
",neut
"but the break turns into a nightmare when sanjana starts hearing screams . 
",neut
"as he chases the elusive bounty hunter , jango ( and his cloned son boba ) leads obi wan to geonosis , where he meets count dooku and finds a startling revelation about the former jedi . 
",neut
"owners who will do almost anything to keep them running . 
",neut
"he must escape his way back to the safe confines of his truck and being lost without losing his life . 
",neut
"older brothers and a brother-in-law are in his way . 
",neut
"frustrated and angered by a system that doesn't seem to work , sam hands in his resignation . 
",neut
"however , his son is a celibate priest who has never had any success with women . . . , ever . 
",neut
"soon after , his wife passes away and he must come to terms with his daughter's marriage to a man he does not care for and the failure that his life has become . 
",neut
"here lives grace ( lizzy mahon ) , salo jr . 's daughter , whom he and his equally bizarre wife ( christie sanford ) have enslaved through enforced drug addiction and psychic brainwashing . 
",neut
"what drives a young african-american man to become a member of the republican party and to run for a united states congressional seat in a district in south georgia with a disturbing racist history ? 
",neut
"during the process of the post-crash discussion , the attorney accidentally drops the papers he needs to present in court . 
",neut
"as debby tries to parlay what was essentially a casual fling into possible marriage with an indifferent rick , her mother virginia wonders if her affair with widower nick is the real thing . 
",neut
"with his new job at the tire store beginning tomorrow , he has one last night to reverie before starting what his wife , jolynn , calls their "" new life . "" 
",neut
"juwanna mann follows the story of jamal jeffries ( miguel a . nunez , jr . ) , the reigning 'bad boy' of basketball , whose undisciplined on-court antics land him out of the league and without any prospects . 
",neut
"by abstracting and showing extreme details and connecting routines with themes and emotions , liesbeth worm gives a whole new perspective on day to day life . 
",neut
"having arrived at hole in the wall they meet a mysterious stranger and all hell breaks loose . . . 
",neut
"at the same time , scientist and businessman norman osborn , after exposure to an experimental nerve gas , develops an alternate personality himself ; the super-strong , psychotic green goblin ! 
",neut
"documentary-style drama showing the events that lead up to the tragic incident on january 30 , 1972 in the northern ireland town of derry when a protest march led by civil rights activist ivan cooper was fired upon by british troops , killing 13 protesters and wounding 14 more . 
",neut
"standard story of a biker gang taking over a town is not saved by the presence of lou diamond phillips as the head biker or sean patrcik flanery as the avenging townsperson who takes on the gangs with the help of an old codger ( robert forster ) . 
",neut
"subconscious art : a product of artistic merit that was created without conscious artistic intentions . 
",neut
"in the end family , good friends , and a supportive community rally to help him once again find joy . 
",neut
"the rock as a bounty hunter who attempts to square a debt by heading to the amazon jungle to capture someone . 
",neut
"but after he's done his "" day job "" matt takes on a secret identity as "" the man without fear , "" daredevil , the masked avenger that patrols the neighborhood of hell's kitchen and new york city to combat the injustice that he cannot tackle in the courtroom . 
",neut
"her lover , a psychiatrist twice her age , becomes twisted in sarah's sordid plot to kill her husband for his large inheritance . 
",neut
"as young julien , his family and a group of friends traverse the french countryside after fleeing the institution they called home , julien must deal with his father's extreme violence and his mother's rosy fantasies and once again form a family that society tries to forget . 
",neut
"fate deals young orphan matt murdock a strange hand when he is doused with hazardous waste . 
",neut
"a seemingly inconistent game of "" taboo "" brings out the vile secrets and sexual desires from a group of six college graduates at a remote mansion where one of them flips out and proceeds to kill the rest in the manner of their secrets . 
",neut
"this is the dark , moody tale of a neglected housewife who discovers she can escape her loneliness and recover a sense of interaction with her husband by having conversations with him . . . 
",neut
"to do so , he decides to ape her behaviors , right down to wearing her fur coat to bed . 
",neut
"uma thurman stars in quentin tarantino's fourth film venture , kill bill . 
",neut
"four friends sruggling with life meet in the maine woods for their annual hunting trip . 
",neut
"throughout the rest of the movie , the two never got along , whereas mitch is trying to investigate the whereabouts of a criminal who possesses a mythical "" big gun "" that has enough firepower to collapse a house , while trey just wants to be famous . 
",neut
"as well as many appearances by characters for the hit television series "" mr . 
",neut
"after the death of a "" mucker "" and two others opposing her sect , the local authorities decide to act against her and her followers . 
",neut
"they all collide during the course of a typical no thrills weekend an urban fairy tale-romantic comedy , in which nola , an aspiring songwriter , leaves an abusive kansas home and journeys to new york to find her biological father . 
",neut
"years after escaping to the wastelands outside the city , claire , one of the few people left who is not an addict , returns looking for the one man who still matters to her . 
",neut
"a moving love story and thought-provoking drama about a young catholic nurse who secretly falls in love with a terminally-ill boy in the proper world of 1957 . 
",neut
"for oscar , diane is somewhat of a distraction , as his continued pursuit of eve leads to an unexpected resolution . 
",neut
"but as each retreats into their private worlds of fantasy , a much more lively story unfolds - a story of confrontations that should have happened , of secrets that need to be revealed . 
",neut
"shot on wide screen digibeta , sendak with his night kitchen theater partner , arthur yorinks and pilobolus artistic directors robby barnett , michael tracy , and jonathan wolken shows us the tenacity and wit that drive the creative process when serious artists work together . 
",neut
"obviously a socialist commentary , poets is in turn informative , witty and thought-provoking . 
",neut
"in the shadow of the casinos , is a world of backroom deals that can end a life over less money than the price of a bus ticket home . 
",neut
"they say sooner or later all love stories will end ; now &#38 ; forever is the exception . . . 
",neut
"klaus is an actor and lives a life between attack and escape from love and desperation . 
",neut
"he deciphers their ancient coded tong tattoos which leads him to their don , wong dai- the emperor ; the man who controls an empire of crime and corruption across many borders . 
",neut
"there is the one where tourists come to test their luck in the casinos and there is the one where all the losers end up . 
",neut
"arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) . 
",neut
"in the meantime , she has had a little love affair with a young man from the village , found a girlfriend from her childhood days , swum in the sea , and found a way to live in peace with her melancholic memories . 
",neut
"lukas and his friends live in a commune out in the woods . 
",neut
"after steve's job opportunity in san francisco falls through , he comes up with a plan . 
",neut
"the story revolves around a dying father and his son , who is trying to learn more about his dad by piecing together the stories he has gathered over the years . 
",neut
"one day , his own name arrives in the "" perpetrator "" chute , and the precogs predict that he will kill a man he never knew in less than 36 hours . 
",neut
"candice ( leslie ) is invited spend a weekend with her boyfriend in a deserted victorian mansion . 
",neut
"it is survival of the fittest as the friendships are pushed to the limit . 
",neut
"a timeless , coming of age story set against the epic , sweeping landscape of north africa . 
",neut
"the antichrist comes to earth as a newborn baby , but a nurse accidentally switches him with another newborn , and for eleven years he grows up as a normal child . 
",neut
"christian taylor , a writer on hit tv series six feet under , is being profiled by a british documentary crew when he's sacked , though he doesn't know they've overheard the firing . 
",neut
"they all dream about finding their prince charming , and all too often settle for the frog . 
",neut
"the da sends the dupe into valento-land in hopes of getting the sociopath off his back . 
",neut
"martian children are captivated by terran television shows which talk about our ole pal , kris kringle . 
",neut
" "" a sound of thunder "" is about a game hunter ( burns ) who goes on a time-traveling safari owned and operated by kingsley's character to hunt dinosaurs in the prehistoric era . 
",neut
" "" issaquena "" chronicles the decay of a wealthy mississippi delta family in the 1930's . 
",neut
"steve's best friend , sean , on the other hand , hasn't been so lucky . 
",neut
"they all try to cope with the situation - he has only three weeks left , and you don't argue with a dying man . 
",neut
"discovering the hard way that their involved in witchcraft . 
",neut
"diana seeks to escape the wasteland of lies she can't stop telling . 
",neut
"fresh from a series of emotional traumas , allison is distrustful and not so easily rescued , though over a period of two days she comes to regard her idealization of dylan as a last opportunity for security and happiness . 
",neut
"when sarah's dog disappears into the forest , she becomes completely lost trying to find him . 
",neut
"the couple is reunited and together face a hostile and unbelieving world . 
",neut
"the young man keeps searching and finds an oasis of freedom in a sunflower field . 
",neut
"craig is an older , average-looking man who isn't handling aging well . 
",neut
"lead of the group is arrogant bruce banner , mainly complimented by compassionate betty ross . 
",neut
"enter four months later , when it seems reasonable to say that charlie should be feeling better . 
",neut
"it is the weekend and the lottery office is closed . 
",neut
"on returning to england , george heads north where he's heard the land is good and the population sparse and of a kindly king named edgaar . 
",neut
"now escaped from prison , mel begins his quest for vengeance . 
",neut
"a filmmaker , fascinated by the power of the camera and obsessed with the theories of russian film pioneer dziga vertov , decides to get a camera eye to replace the real eye he lost as a child . 
",neut
"a librarian begins a passionate affair with a mysterious woman who walks into his library . 
",neut
"freddy krueger ( robert englund ) is desparate to kill , but he can't since the parents of elm street have been doping their kids up with dream suppressants . 
",neut
"set against the picturesque landscape of the mississippi delta in the 1940's , "" the rising place "" follows the close friendship of two young women , each of a different race , and their struggle to find purpose in their lives during this time of social injustice and world war . 
",neut
"the remaining friends must now rescue the captives , while desperately trying to avoid the long arm of the law . 
",neut
"this will cause tremendous natural disasters , wiping out life as we know it . 
",neut
"just as steven spielberg directed stanley kubrick's 'a . i . ' , 
",neut
"some of the featured art events include "" burial in space "" by woodpussy ( a group of musicians and pyro-technicians who blast their deceased founder into space in a rocket of their own creation ) ; "" nebulous entity "" and "" futura deluxe "" ( two large , roving installation pieces engineered using mathematics derived from fields of neural networks , ecological systems and fractals ) ; and a performance artist dea million who stages her "" wedding "" to america . 
",neut
"told as if reading the pages of a diary , along with a stunning visual style , quiet illustrates that beyond the brink of madness lies one man's sanity . 
",neut
"with all this going on , gerry's estranged wife margaret is worried for her daughter's safety and finds herself another target in the race to find the code . 
",neut
"as they struggle to get out of the country and fight to stay alive , they find a special love and compassion from which emerges their ultimate moral and spiritual redemption . 
",neut
"the cooler is bernie lootz ( william h . macy ) , and the cooler is a love story about the changing fortunes of this down-at-heels loser who has made a career out of spreading his virulent bad luck on the floor of las vegas' aging shangri-la casino . 
",neut
"devdas was besotted by her stunning beauty and longed to have her back . 
",neut
"when the us government "" recruits "" him to go on a mission , he's not exactly thrilled . 
",neut
"as his family is rounded up to be shipped off to the nazi labor camps , he escapes deportation and eludes capture by living in the ruins of warsaw . 
",neut
"a team of scientists is recruited in a crash project to send a ship and bomb into the center of the earth to prevent the catastrophe . 
",neut
"in addition , various genres of musicians have joined in today showing worldwide support , thus contributing to bruce's objective , 'sure it's nice to be famous , but i'm more interested in obtaining a telepathic following' . 
",neut
"ajileo journeys from his home in zapotitlan de salinas , a village in southern mexico , makes a perilious border crossing through the desert , and comes to hollywood , where everything and nothing is as he dreamed it would be . 
",neut
"arcangel and his son travel to hometown , the familiy house looks abandoned , only isabel , a misterious old woman , is there . 
",neut
"woody allen plays val waxman , a film director , who was once big in the 1970's and 1980's , but has now has been reduced to directing tv commercials . 
",neut
"they both fall in love , but they must fight against everyone , specially renata's rich parents , who want to stop their love by sending her to canada . 
",neut
"it just might all be bearable , somehow possible to live through , if it weren't for those damned 'monsters' that keep trying to kill him . 
",neut
"when zidanes refuses , christin decides to fake a suicide attempt , hoping budcasso will take pity on her . 
",neut
"she manages to test patricia in one of the biggest hotel-casinos , the caesars palace . 
",neut
"the only thing that can help him is a very expensive operation , an operation their family can in no way afford . 
",neut
"a young man is found bruised , beaten and stumbling down a secluded road . 
",neut
"kay has since returned to the comforts of civilian life while jay continues to work for the men in black , the highly funded yet unofficial government agency that regulates all things alien on earth . 
",neut
"but the wily alien quickly learns never to come between a woman and her cat . 
",neut
"the judge gives him until the end of the day to present the papers and thus begins a cat and mouse game between the proponents . 
",neut
"the films stars roark critchlow ( days of our lives , friends , mr . deeds ) as the would be husband who has to come clean about a few things from his past and risk losing the love of his life . 
",neut
"as a result of this unfortunate circumstance , ella cannot refuse any command , and is often left at the mercy of unscrupulous personalities . 
",neut
"adam miauczynski , the character known from director marek koterski's previous films , is a 44 year-old teacher , who reads poetry during school lessons and later goes home swearing and calling his neighbours' names . 
",neut
"when he wakes up the morning after his bachelor party in bed with a strange woman ( stiles ) , a man ( lee ) presumes he must have cheated on his fiancee . 
",neut
"spielrein was a young russian-jewish woman of 18 when she arrived in august 1904 at the burgh&#246 ; lzli clinic in zurich where carl gustav jung had set up shop . 
",neut
"vijay singh rajput ( amitabh bachchan ) is a quirky manager of vilasrao jefferson bank . 
",neut
"the film follows the story of duncan , a fourteen-year old misfit farm boy trying to fill the void and alleviate the numbness left by his mother's passing . 
",neut
"they are under the impression that models have more beauty than brains and are not capable of much more than looking good . 
",neut
"however , after an inexplicable letter arrives , any signs of normalcy in his life begin to fade . 
",neut
"emma agrees to bret's plan and the thefts are go smoothly , resulting in enough money for the lovers to go away , but emma wants more . 
",neut
"a women from holland returns to indonesia , the country of her roots . 
",neut
"yet ridiculed on his views toward aids testing by fellow actors and actresses . 
",neut
"anmol comes to india with his father-in- law ( paresh rawal ) and the moment they step into india they are picked up by choto chhatri ( johny lever ) , who takes them to a local goon , eaida anna ( sunil shetty ) . 
",neut
"a team of rescue workers has been laboring all night to save people caught in a massive flash flood in the desert . 
",neut
"stephen stalls his interrogators with stories of his affair with toni , while she risks her freedom by seducing an employee in the d . a . 's 
",neut
"but for trey segal , that dream comes at a cost . 
",neut
"they are then late for the train and have to ride it to school . 
",neut
"when the singing veggies encounter some car trouble , they're stranded at old , rundown seafood joint where nothing is quite as it seems . 
",neut
"suddenly , going to church becomes much more appealing . 
",neut
"behind in rent , losing any real day jobs they have , they plan a bank robbery . 
",neut
"clayton is then given a special assignment , to root out a suspected mole that has infiltrated the agency . 
",neut
"like her mother , she is down to earth , clever , and a huge fan of the musical sweeney todd . 
",neut
"since many people are dead , the tall man is able to make thousands of dwarf slaves for his planet daily in the mormon mausoleum . 
",neut
"when rebecca went away to college john thought webcams would help them keep in touch . 
",neut
"in a time when a woman's place was in the home , young emily ventures out and falls in love with a young soldier , eventually carrying his baby out of wedlock . 
",neut
"but early on there are signs of trouble , and lena is prey to suspicions no one else need consider : a new face may be a new kid in town-or a face from the grave . 
",neut
"known in english at festivals as "" weightwatch , "" this title captures the essence of the film . 
",neut
"thousands of refugees of jewish origin crowded into shelters in vienna and bratislava in the hope of embarking in the few boats available to escape , down the danube and out to palestine , from the nazi fury . 
",neut
"after loosing his wife and kids , his life encounters another pitfall when mitch's accounting client , donny diamond ( john capadice ) , a former pro-football player , accuses mitch of embezzelment and hires a couple of thugs to murder him . 
",neut
"her hatred of the world is only matched by her love of musicals the good , old fashioned american ones ( of course ) . 
",neut
"in order to preserve her art and also herself , beyond death , for all posterity , she has herself cloned . 
",neut
"believing that he is the "" world's greatest swordsman , "" juan antonio merrily accepts the challenge until he learns that the duel will be fought with pistols , not swords . 
",neut
"their letter has been received in whitehall and merton corroborates their heroic story . 
",neut
"the guilt that he feels has altered his sense of reality , making matt's life a mystery full of shadows and phantoms . 
",neut
"a renowned plastic surgeon with a serious gambling problem owes a huge sum of money to the mafia . 
",neut
"trouble comes when tom ex girlfriend reappears , asking for help , announcing him that she had a girl from him 9 years ago . 
",neut
"their rescue mission leads them to a disused lab , but what should have been a simple raid turns into a series of twisted and mind bending incidents where the free and the caged switch places , in this tormented psychological horror . 
",neut
"velma is aloof to roxie , however the prison warden mrs morton offers roxie the opportunity of representation by slick chicago lawyer billy flynn . 
",neut
"but freddy's plans don't go according to schedule when jason discovers that he has been manipulated , which really sends him over the egde . 
",neut
"the porn business prospered greatly due to many of the movies he appeared in . 
",neut
"kilo is now a free man and a new father with a drug franchise covering both coasts . 
",neut
"leon ( revilla ) , known as kilabot , is an nbi agent who also works as a tattoo artist by day . 
",neut
"el toro&#180 ; s sons , cain and abel , were separated as boys because el toro predicted that cain would kill abel . 
",neut
"calvin now has unbelievable basketball powers and has the chance to play for the nba . 
",neut
"it takes you on a personal journey through one family's history , one man's self-destructive grief and a love that transcends time and death . 
",neut
"along the way , their political spirit resurfaces , leading to their fight against the new york city board of education for domestic partner benefits , and their establishment of a pflag chapter for retirees in florida . 
",neut
"in the 1870s , jacobina , daughter of german immigrants to southern brazil , starts to break with both the catholic and lutheran churches to preach body healing through soul cleansing . 
",neut
"detective kang goes about his new job buoyantly and enthusiastically . 
",neut
"in these times of enlightened sexual politics , ted davis is a scoring machine . 
",neut
"the phantom , feeling betrayed , kidnaps christine and brings her to his lair where he plans to make her his eternal bride . 
",neut
"in this movie , steven seagal and ja rule get put in the "" new alcatraz "" apparently because ja rule kills a cop . 
",neut
"when their house is robbed on christmas eve they team up to track him down . 
",neut
" "" it's said that only love can save them from disgrace , but that's crap . 
",neut
"however , they must ge the migt baby product done before they can settle their personal affairs . 
",neut
"luckily , this wouldn't be sabina's final contribution to psychoanalysis . 
",neut
"henrik , the young cook , is hopelessly in love with enchanting elena , but lacks the courage to dance with her . 
",neut
"for once the kids don't let sam down - and they're not likely to forget the lessons they've learned . 
",neut
"things get a little awkward when harry suffers a heart attack at the home of marin's mother erica ( keaton ) . 
",neut
"winnie falls inlove with one of the tucks , jesse , a "" 17 "" year old boy who shares the same feelings for her . 
",neut
"soon , they discover that their x-laced escapades are to be interrupted by zombies and monsters that attack them on the ground , from the air , and in the sea , ruled by an evil entity in the house of the dead . . . 
",neut
"however , finch also has a dilemma when , after wise words from stifler , stifler's mom and stifler's dad ( played by tim allen ) decide to renew their vows , and get married again . 
",neut
"an abused woman ( lopez ) discovers that the dream man ( campbell ) she married wasn't whom she thought he was . 
",neut
"an engineer creates the ultimate weapon in a battle against aliens , only to be suspected as an alien himself . 
",neut
"his destiny lies in the shadows of a black rose - the symbol of decayed innocence . 
",neut
"when images of nicholas's absent father start to appear to him , the boy is understandably frightened . 
",neut
"it may only be the third date , but tony knows it's time to pop the question and make the beautiful , shy katrina his wife . 
",neut
"once you have walked into april's shower you can never leave . 
",neut
"plot strands involve a trio of lost transvestites , two girls who never leave the toilets , a pair of innocent under-age drinkers and a guy who is determined to pierce his genitalia , but the central story follows ali as she sets out to humilate her former lover , mike , who slept with another woman . 
",neut
"people are becoming petrified , and no-one knows what is doing it . 
",neut
"but , disaster strikes , when val goes temporarily blind , due to paranoia . 
",neut
"in "" the hill "" , director kurt burk brings us on a voyage through dreams of a lost childhood , to the emptiness of a normal , conditioned life , into a fantastic , surreal dream world that echoes of the past . 
",neut
"while other kids buy into countless hours of studying just so they can get a mark in some teacher's report book , handsome davis sees it as nothing more than a system of control over your mind . 
",neut
"he is haunted by the ghost of his deceased brother paul who guides him toward his salvation . 
",neut
"everyone's favorite mad scientist herbert west is currently in jail after having state's evidence turned against him by his former assistant , dan cain . 
",neut
"scott calvin ( tim allen ) has been santa claus for the past eight years , and his loyal elves consider him the best santa ever . 
",neut
"the problem is he's trying to be everything he's not . 
",neut
"andrew moves to a small town way up north to isolate himself from the rest of the world . 
",neut
"joanna , a good-for-nothing girl who miserably failed in her attempt to win any television game show and contest , is hired by nino as his personal secretary , believing that she could be her lucky charm . 
",neut
"as each wait for a bus to new york city it is soon clear they are both hiding dark secrets while running from the past . 
",neut
"it follows and in some cases re-enacts the chronology of shepherd's visit to a local bar , his kidnap and beating , the discovery of him tied to a fence , the vigil at the hospital , his death and funeral , and the trial of his killers . 
",neut
"a recess in a wall , as for holding a statue . 
",neut
"on the set he meets movie star and ex-cello-player inga ( fabienne babe ) - and the experience is bizarre spirited uplifting a com&#233 ; die humaine . 
",neut
"he has returned as a ghost , but he can do nothing but passively observe as the police stand clueless to the murder . 
",neut
"valento feels the heat and turns the table : he makes the dupe into one of his own and rubs the da's nose in it . 
",neut
"charlie is heartbroken when his girlfriend of three years , mallory , breaks up with him . 
",neut
"hamilton high is no place for a teacher who cares . 
",neut
"not one to be left behind , munnabhai also follows them and all beans are spilled when the doctor comes to know about raja and komal's affair and munnabhai's intentions . 
",neut
"this astounding documentary puts reality tv to shame and reminds us of just how unreal that prefabricated situation-based dreck really is . 
",neut
"brad gluckman ( kennedy ) is a wannabe rap star from malibu who acts and talks like he's from the "" 'hood . "" 
",neut
"successful filmmakers were asked how they balanced a family and a career . 
",neut
"a feature documentary offering a gripping portrait of the esgenoopetitj mi'gmaq first nation during the summer of 2000 as the canadian government appears to wage war on the community for exercising their inherent and court-affirmed fishing rights . 
",neut
"our hero , murray , must finish his long overdue thesis on "" the ten archetypes of americans in their twenties "" as the clock ticks ever louder . 
",neut
"three friends get together and bury a box making a pact to open it at midnight at their high school graduation . 
",neut
"tonight at hamilton high , the lesson is survival . 
",neut
"or so he thinks until the blackmailer pulls a u-turn on rodney . 
",neut
"roy &#38 ; candy and lonnie earl &#38 ; darlene are two married couples who thought they knew one another , until they decided to take their dream vacation together . 
",neut
"by the time their power struggle is finally resolved , both bob and the assistant learn that neither one of them is really in charge . 
",neut
"club le monde follows an evening out at a seedy nightspot . 
",neut
"ricky rides her motorcycle among real and imagined dangers , to arrive unscathed , but unalterably changed , at the end of summer . 
",neut
"johnny lever ( paaji ) is a millionaire sardarji who believes in distributing &#38 ; spending lavishly his wealth on his friends . 
",neut
"it helps in establishing connections , for instance between the strangely german kulturfilm and the film avant-garde of la sarraz . 
",neut
"series of 12 short movies from the start of the twentieth century , compiled by michel reilhac . 
",neut
"set from his college student years , to his first victims , his capture , escape from prison ( twice ) , his final killing spree to his trial , conviction and execution . 
",neut
"edi is wrongly accused of having raped the girl whose brothers have got the control over one of the city areas . 
",neut
"believing himself capable of understanding people from the other side of the track , michael fails to recognize that the ex-con is manipulating him and so sets off a catastrophic chain of events in the community . 
",neut
"henry romero discovers , samantha already knows ( firsthand ) of the evils young men do . 
",neut
"the harrowing rescue of the young woman opens the door to a dark history hidden below the surface , revealing the true identity of the killer and answering the mystery of who killed jack's daughter . 
",neut
"the double wedding on valentine's day arrives in a flurry of yelling , confessions and proposals . 
",neut
"keith tells his wife karen , ( dana delaney ) about the jewellery and that is the last straw . 
",neut
"they nevertherless feel responsible to protect the flag until monday's ceremony . 
",neut
"a group of wayward astronauts returning from a long mission to ganymede crash land on a planet very much like earth . 
",neut
"they discover a little bit about love , dating and each other as the search through the thousands of hopefuls . 
",neut
"when she decides to cancel her only holiday with tor and go on a self-development course with per instead , the passive bystander tor realises he's going to have to stand up and be a man . 
",neut
"tam&#225 ; s is a young , budapest-based director of video clips and commercials who dreams of directing his first feature film with the title 'the guilty city' . 
",neut
"he enlists the support of other prisoners including crips , bloods and a very powerful jamaican mobster and is able to expand his drug empire . 
",neut
"locations include niger , finland , micronesia , australia , china , siberia or greenland . 
",neut
"mr . stiles has an ulterior motive however , and has enlisted possum lake's sheriff ( darren frost ) and deputy ( melissa dimarco ) to help prevent the lodge from coming up with money to pay the fine . 
",neut
"evergon is an affectionate tragicomedy that follows francis evergon in his last days among the unemployed . 
",neut
"jenny must fight to earn her scholarship and try to find a balance between the man of her faith and the man of her dreams . 
",neut
"within four months the couple realize that they are incompatible , they divorce and amir emigrates back to germany . 
",neut
"writer-director steven soderbergh follows up ocean's 11 with the low-budget 'full frontal' , his first digitally shot film . 
",neut
"tina tyler cleverly directs five vignettes with unabashed sexual prowess . 
",neut
"renee unger is living the life she always hoped for : a little red-brick house in the small town of new russia , ohio , a good husband , a prospering construction business , and a baby on the way . 
",neut
"at the same time other changes in sumo are being prompted by its growing popularity in the west , where its adherents are lobbying for sumo's inclusion in the olympic games even as other promoters are arranging amateur sumo tournaments in venues like las vegas casinos - tournaments that not surprisingly bear little resemblance to the sport's japanese forebear . 
",neut
"she's aided by his faithful bodyguard , with whom she soon falls in love . 
",neut
"ben is a perfectionist and overachiever whose tunnel vision leads to nothing less than graduating at the top of his class . 
",neut
"delia is a spirited , working-class woman from a small town in new york who leaves her abusive husband and sets out on a journey to reclaim the power she has lost . 
",neut
"when the teen disappears , a man ( kingsley ) assigned to find her tries to use the spring for his personal gain . 
",neut
"perceiving his resignation as cowardice , his friends and fiancee give him four white feathers , the symbol of cowardice , but little do they know he's actually going undercover and plans to redeem his honor . 
",neut
"the friends may listen , but when do they learn maybe never or only when the journey begins with you . 
",neut
"nicholas , his sister and mother venture to london to seek help from their uncle ralph , but ralph's only intentions are to separate the family and exploit them . 
",neut
"then a young colorado woman ( beth ulrich ) moves across the hall and things look up , until he learns that she has a total backwoods quality that he doesn't know how to handle . 
",neut
"after pulling off an amazing gold bullion heist from a heavily guarded palazzo in venice , italy , charlie and his gang -- inside man steve ( norton ) , computer genius lyle ( green ) , wheelman handsome rob ( statham ) , explosives expert left-ear ( mos def ) and veteran safecracker john bridger ( sutherland ) - can't believe when one of them turns out to be a double-crosser . 
",neut
"but while no one wants to do the time for cosimo's crime , everybody seems to know a guy who will - and for a share , they're willing to track him down . 
",neut
"the story is derived from the myth of yavakri , which is a part of the great indian epic , the mahabharata . 
",neut
"the lord of the vampires is about some 20 something kids getting into trouble and then stepping into even bigger trouble when they happen upon a peculiar home . 
",neut
"as its 23 horrifying days of flesheating come to an end , the creeper has embarked on its final voracious feeding frenzy in poho county . 
",neut
"does the new all-girl group desert have anything to do with it ? 
",neut
"this is a man's man , a ladies man , a super-hero : he's ted davis : "" bachelorman "" when the woman of his dreams , "" heather "" moves in next door , ted's ordeal begins . 
",neut
"in a future where emotion and desire have been wiped away by an unshakable new narcotic , society exists simply to provide a constant source of the drug . 
",neut
"julie is a smart and spunky fifteen year old who lost her family to syndicate killers . 
",neut
"the film focuses on fatal ( nora zimmett ) , a former heroin addict who , having embraced this dark lifestyle , decides to leave her "" family "" and break free from the goth world with the help of her college tutor tom ( jeff marchelletta ) . 
",neut
"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life . 
",neut
"on the day a young photographer is moving out of his place to live with his girlfriend , he meets the stunning girl moving in and falls in love with her at first sight . 
",neut
"daphne , a seventeen-year-old girl from new york goes to england in search of her father , who does not know he had a child with an american girlfriend he met while working in morocco , and whose aristocratic family did not approve of the woman . 
",neut
"thirty years ago he was a poor worker who left his girlfriend to pursuit his dream of success . 
",neut
"documentary about runaway and homeless lesbian , gay , and transsexual youth . 
",neut
"as mitch regains his strength , he realizes his life has been a waste and falls deeply in love with angela , his guardian angel . 
",neut
"it tells of his life as a bushranger in north-west victoria , where he lived all his life . 
",neut
"he also tells him that they are not gems . 
",neut
"seven years later , the submarine uss tunny successfully launched the regulus nuclear cruise missile , and a whole new era in the history of the navy , the submarine and the cold war began ! 
",neut
"the word in las vegas is that he is dead . 
",neut
"after exhausting all conventional resources , he reluctantly visits a mystic who offers to show him three "" visions "" of his son's life . 
",neut
"a quirky family parks its trailer on a texas desert and tries to build the golf course of the father's dreams . 
",neut
"twenty years later , much of the world has been scarred by the beast and its offspring . 
",neut
"in "" house of 1000 corpses "" , two young couples take a misguided tour onto the back roads of america in search of a local legend known as dr . satan . 
",neut
"these camps were surrounded by barb wire and guard towers . 
",neut
"using everything from closely mic-ed subjects to infrared video standing by yourself gets uncomfortably close to its subjects as they get drunk and high , squander money , rip-off their parents , and get in trouble with pretty much everyone in their paths as a conduit to simply having a good time . 
",neut
"mother turns out to be his crazy accomplice in mass murder and his quest for immortality . 
",neut
"in the summer of 1947 , a mysterious thirteen-year-old girl , accompanied by her mute mother , seemingly appears from nowhere . 
",neut
"zero , who , like many hong kong youngsters , has a handful of unsteady jobs . 
",neut
"as the end of times approaches , an angel and a demon must team up to sort out the whole mess . . . 
",neut
"five hours ago the "" t virus "" was "" accidentally "" released . 
",neut
"an attorney ( ben affleck ) in a rush to make a court appointment to file legal papers involving a multi-million dollar trust accidentally collides with an alcoholic insurance salesman ( samuel jackson ) , who also is a rush for a court appointment involving the custody of his children . 
",neut
"based on actual accounts , the untold is the story of harlan knowles ( lance henriksen ) , billionaire and president of bio-comp industries who heads up a team of experts in a quest to locate a company plane that disappeared over the remote forests of the pacific northwest . 
",neut
"until now , zak gibbs' greatest challenge has been finding a way to buy a car . 
",neut
"including finding the anti-christ , who is now a 11-year-old boy . 
",neut
"the interviewees , who represent diverse relationships to and perspectives on marriage , use their own stories to explain why the filmmakers - long-term partners interested in starting a family - should or should not wed . 
",neut
"nete is a tough woman of 35 who runs her job , husband , and teenage daughter with a firm and efficient hand . 
",neut
"it is then that they discover the myth of 'the bread in the bed' - a huge bed full of money . 
",neut
"palm springs' white party is the backdrop for this documentary on the fast-paced world of gay circuit parties . 
",neut
"in 2001 some 20 , 000+ souls made a pilgrimage to the black rock desert to practice radical self-expression and self-reliance in a temporary , commerce-free community . 
",neut
"these divisions of play into gender roles cause the girls to start talking as if they were sociologists and psychologists discussing learned behaviors . 
",neut
"jimmy sees the tv proposal and returns to town convinced that he can change her mind , however he faces formidable opposition from almost every side . 
",neut
